province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,release_date,article_source,id,lng,lat,doc_id,source,communitytype,distance,date_saved
天津市,天津市,宝坻区,,宝平街道,华苑东区,华苑东区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区宝平街道华苑东区,,"[{'title': '关于我区第10、11例确诊病例活动轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404468005563138481#_0'}]",1f6d56396bd93b27b530da3f48ff78c5,117.30587,39.709171,90000052_1f6d56396bd93b27b530da3f48ff78c5,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,宝平街道,宝平景苑东区,宝平景苑东区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区宝平街道宝平景苑东区,,"[{'title': '关于我区第6、7、8、9例确诊病例活动轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404467887791276156#_0'}]",f65787f8d29ec08b007c8aa7f3beeff2,117.295311,39.70789,90000052_f65787f8d29ec08b007c8aa7f3beeff2,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,宝平街道,宝平景苑西区,宝平景苑西区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区宝平街道宝平景苑西区,,"[{'title': '关于我区第五例新型冠状病毒感染的肺炎确诊病例活动轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404467532516950021#_0'}]",603fa9d2fbedf0c351a981d25ac50fd0,117.29137,39.70902,90000052_603fa9d2fbedf0c351a981d25ac50fd0,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,宝平街道,河景馨园小区,河景馨园小区,-1,-1,-1,-1,-1,3,-1,-1,天津市宝坻区宝平街道河景馨园小区,,"[{'title': '关于我区第6、7、8、9例确诊病例活动轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404467887791276156#_0'}, {'title': '关于我区第16、17、18、19、20、21例确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/_j9LvCI4jiWk2_T0LQtQ1g'}, {'title': '关于我区第24、25、26、27、28、29例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/S6ryp96tRzqjI_O-wup-wA'}]",aa9f4b91c6fab2b979c131c8d6bf7aed,117.289268,39.702579,90000052_aa9f4b91c6fab2b979c131c8d6bf7aed,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,朝霞街道,开元新居小区,开元新居小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区朝霞街道开元新居小区,,"[{'title': '关于我区第二三例确诊病例轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404467247119729065#_0'}]",4e5954f21d8311a4b2055f1357a2fccc,117.284828,39.741463,90000052_4e5954f21d8311a4b2055f1357a2fccc,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,海滨街道,宝鑫景苑小区,宝鑫景苑小区,-1,-1,-1,-1,-1,2,-1,-1,天津市宝坻区海滨街道宝鑫景苑小区,,"[{'title': '关于我区第二三例确诊病例轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404467247119729065#_0'}, {'title': '关于我区首例确诊病例轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404467168178733379#_0'}]",3bb6da7b8f021f9ec1ba283632bb013b,117.321983,39.73172,90000052_3bb6da7b8f021f9ec1ba283632bb013b,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,海滨街道,御景华城小区,御景华城小区,-1,-1,-1,-1,-1,2,-1,-1,天津市宝坻区海滨街道御景华城小区,,"[{'title': '关于我区第14、15例确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/mibMIlfOXFKtghtnQmOc2g'}, {'title': '关于我区第6、7、8、9例确诊病例活动轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404467887791276156#_0'}]",d33f0730c043eb2e8ecf31ae1501762c,117.350296,39.738712,90000052_d33f0730c043eb2e8ecf31ae1501762c,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,焦山寺村,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区牛道口镇焦山寺村,,"[{'title': '关于我区第10、11例确诊病例活动轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404468005563138481#_0'}]",a9cbd41e9fefec204dba0b91bbb87264,117.290787,39.779079,90000052_a9cbd41e9fefec204dba0b91bbb87264,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,钰华街道,凯瑞国际小区,凯瑞国际小区,-1,-1,-1,-1,-1,2,-1,-1,天津市宝坻区钰华街道凯瑞国际小区,,"[{'title': '关于我区第四例新型冠状病毒感染的肺炎确诊病例活动轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404467518042407118#_0'}, {'title': '关于我区第24、25、26、27、28、29例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/S6ryp96tRzqjI_O-wup-wA'}]",8760219a3622f14f70dc2399e3740f35,117.336433,39.722679,90000052_8760219a3622f14f70dc2399e3740f35,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,古庄村,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区大口屯镇古庄村,,"[{'title': '关于我区第12、13例确诊病例活动轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404468228100325522#_0'}]",c38bc2ec683f9088856aa97382028ffa,117.258926,39.592751,90000052_c38bc2ec683f9088856aa97382028ffa,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,大钟庄村,-1,-1,-1,-1,-1,2,-1,-1,天津市宝坻区大钟庄镇大钟庄村,,"[{'title': '关于我区第12、13例确诊病例活动轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404468228100325522#_0'}, {'title': '关于我区第6、7、8、9例确诊病例活动轨迹通告', 'url': 'https://weibo.com/ttarticle/p/show?id=2309404467887791276156#_0'}]",46170d9626abcde6d63d45a63da4f52c,117.577377,39.687401,90000052_46170d9626abcde6d63d45a63da4f52c,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,前齐各庄村,-1,-1,-1,-1,-1,4,-1,-1,天津市宝坻区口东镇前齐各庄村,20200214,"[{'title': '关于我区第16、17、18、19、20、21例确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/_j9LvCI4jiWk2_T0LQtQ1g'}, {'title': '关于我区第24、25、26、27、28、29例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/S6ryp96tRzqjI_O-wup-wA'}, {'title': '关于我区第33、34、35例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/Ifmsd3yP77YzFlJUPlU7zQ'}, {'title': '天津第118、119例确诊病例行动轨迹', 'url': 'https://mp.weixin.qq.com/s/XhQUBsKYOi6DORBXWFfsTQ'}]",156eb9180407cdd9b8de8a97ab8efb26,117.405441,39.669762,90000052_156eb9180407cdd9b8de8a97ab8efb26,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,宝平街道,瑞景花园小区,瑞景花园小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区宝平街道瑞景花园小区,,"[{'title': '关于我区第16、17、18、19、20、21例确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/_j9LvCI4jiWk2_T0LQtQ1g'}]",2d2f8c58089c834367518fc1f606cbbf,117.311768,39.72253,90000052_2d2f8c58089c834367518fc1f606cbbf,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,朝霞街道,状元城小区,状元城小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区朝霞街道状元城小区,,"[{'title': '关于我区第16、17、18、19、20、21例确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/_j9LvCI4jiWk2_T0LQtQ1g'}]",8eb72c3a6c99e52b4f19d4979ea38d65,117.284828,39.741463,90000052_8eb72c3a6c99e52b4f19d4979ea38d65,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,窝贝厂村,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区林亭口镇窝贝厂村,,"[{'title': '关于我区第16、17、18、19、20、21例确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/_j9LvCI4jiWk2_T0LQtQ1g'}]",fa76b29002900dc8035758c87ce61f93,117.533508,39.603519,90000052_fa76b29002900dc8035758c87ce61f93,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,钰华街道,金玉四园小区,金玉四园小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区钰华街道金玉四园小区,,"[{'title': '关于我区第16、17、18、19、20、21例确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/_j9LvCI4jiWk2_T0LQtQ1g'}]",659299067e18442ce7355b232e78e637,117.309227,39.699261,90000052_659299067e18442ce7355b232e78e637,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,宝平街道,宝境檀香小区,宝境檀香小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区宝平街道宝境檀香小区,,"[{'title': '关于我区第22、23例确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/O0WTwV052DXXr4Onj60cQg'}]",3ca36cb4cb606cc228ad6e499cfaad12,117.276573,39.6931,90000052_3ca36cb4cb606cc228ad6e499cfaad12,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,沟头村,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区牛道口镇沟头村,,"[{'title': '关于我区第22、23例确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/O0WTwV052DXXr4Onj60cQg'}]",d3c12edfa44eb65fc8cc7bfba9904b32,117.207428,39.814442,90000052_d3c12edfa44eb65fc8cc7bfba9904b32,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,宝平街道,凯旋家园小区,凯旋家园小区,-1,-1,-1,-1,-1,2,-1,-1,天津市宝坻区宝平街道凯旋家园小区,,"[{'title': '关于我区第24、25、26、27、28、29例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/S6ryp96tRzqjI_O-wup-wA'}, {'title': '刚刚，宝坻区第32例新冠肺炎确诊病例活动轨迹发布', 'url': 'https://mp.weixin.qq.com/s/k909mP_cJ5BY3m-aJFxffg'}]",7169cbb62e01d78680b67995a071bf88,117.297768,39.695438,90000052_7169cbb62e01d78680b67995a071bf88,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,宝平街道,蝶恋新园小区,蝶恋新园小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区宝平街道蝶恋新园小区,,"[{'title': '关于我区第24、25、26、27、28、29例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/S6ryp96tRzqjI_O-wup-wA'}]",a2221ed416026b440e12e63e5fa53551,117.284096,39.712849,90000052_a2221ed416026b440e12e63e5fa53551,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,钰华街道,顺驰小区,顺驰小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区钰华街道顺驰小区,,"[{'title': '关于我区第24、25、26、27、28、29例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/S6ryp96tRzqjI_O-wup-wA'}]",86998b1f9bee579f38e6fad913a5448a,117.330261,39.715565,90000052_86998b1f9bee579f38e6fad913a5448a,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,陈甫村,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区史各庄镇陈甫村,,"[{'title': '关于我区第30、31例 新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/MUaoBy2L3Ri3efvUapw1Vw'}]",1130473ef1cc4d7735dacd88bb6da559,117.244827,39.729778,90000052_1130473ef1cc4d7735dacd88bb6da559,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,宝平街道,逸城雅园小区,逸城雅园小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区宝平街道逸城雅园小区,,"[{'title': '关于我区第30、31例 新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/MUaoBy2L3Ri3efvUapw1Vw'}]",1a40faf4f60b3abe0ff253e80c449738,117.30162,39.70504,90000052_1a40faf4f60b3abe0ff253e80c449738,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,海滨街道,蓝水湾小区,蓝水湾小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区海滨街道蓝水湾小区,,"[{'title': '关于我区第14、15例确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/mibMIlfOXFKtghtnQmOc2g'}]",f7e705b5b8a2579a04f414c334a6582a,117.299263,39.739964,90000052_f7e705b5b8a2579a04f414c334a6582a,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,林亭口五村,-1,-1,-1,-1,-1,3,-1,-1,天津市宝坻区林亭口镇林亭口五村,,"[{'title': '关于我区第33、34、35例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/Ifmsd3yP77YzFlJUPlU7zQ'}, {'title': '关于我区第36、37、38、39例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/yPcL1WDVuN2Xf3b2D5sA4g'}]",e48c876c832a25e79e9ec5b16bc03cf5,117.50956,39.63575,90000052_e48c876c832a25e79e9ec5b16bc03cf5,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,西四庄村,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区牛道口镇西四庄村,,"[{'title': '关于我区第33、34、35例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/Ifmsd3yP77YzFlJUPlU7zQ'}]",57118dfbf3c47e65eb7734a84ef2b437,117.253059,39.825821,90000052_57118dfbf3c47e65eb7734a84ef2b437,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,大中庄村,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区大钟庄镇大中庄村,,"[{'title': '关于我区第36、37、38、39例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/yPcL1WDVuN2Xf3b2D5sA4g'}]",de89ccfe53b5300a8dbb7a4135e7c97a,117.575943,39.695259,90000052_de89ccfe53b5300a8dbb7a4135e7c97a,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,海滨街道,和远领居小区,和远领居小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区海滨街道和远领居小区,,"[{'title': '关于我区第36、37、38、39例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://mp.weixin.qq.com/s/yPcL1WDVuN2Xf3b2D5sA4g'}]",11558e445c9853bfacd20584792de25e,117.342461,39.731892,90000052_11558e445c9853bfacd20584792de25e,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,钰华街道,,钰华街道,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区钰华街道,,"[{'title': '2月12日6时至15时 天津新增3例新冠肺炎确诊病例 累计确诊病例110例', 'url': 'https://mp.weixin.qq.com/s/1tkfOglO5RTGfeb_jvKLfg'}]",f77a4973d8bcab2cf94268f43fad18bd,117.309227,39.699261,90000052_f77a4973d8bcab2cf94268f43fad18bd,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,西马各庄村,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区史各庄镇西马各庄村,,"[{'title': '\u200b关于我区第42、43例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://weibo.com/3308008187/ItU6U0rAn?from=page_1001063308008187_profile&wvr=6&mod=weibotime&type=comment'}]",0eaf4eeb316f725f9c5b785ca5295030,117.212631,39.73613,90000052_0eaf4eeb316f725f9c5b785ca5295030,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,宝平街道,提香轩小区,提香轩小区,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区宝平街道提香轩小区,,"[{'title': '\u200b关于我区第42、43例新冠肺炎确诊病例活动轨迹通告', 'url': 'https://weibo.com/3308008187/ItU6U0rAn?from=page_1001063308008187_profile&wvr=6&mod=weibotime&type=comment'}]",81da88103e73a840272b3685a22b8e77,117.307243,39.69595,90000052_81da88103e73a840272b3685a22b8e77,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,林亭口镇,-1,-1,-1,-1,-1,2,-1,-1,天津市宝坻区林亭口镇,20200215,"[{'title': '2月13日6时至15时 天津新增4例 累计确诊病例117例', 'url': 'https://mp.weixin.qq.com/s/jkCmhxZbpnNpbOUkWWKAxw'}, {'title': '2月14日18时至2月15日6时 天津新增1例 累计确诊病例121例', 'url': 'https://mp.weixin.qq.com/s/RJFxaaih5ovoMUna2uZFIw'}]",a0f32541d6084aba76300d7917ed8836,117.515129,39.63517,90000052_a0f32541d6084aba76300d7917ed8836,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,宝坻区,,,,林亭口一村,-1,-1,-1,-1,-1,1,-1,-1,天津市宝坻区林亭口镇林亭口一村,20200214,"[{'title': '天津第118、119例确诊病例行动轨迹', 'url': 'https://mp.weixin.qq.com/s/XhQUBsKYOi6DORBXWFfsTQ'}]",548d2d07904ef34f26bcdbd625f3f774,117.50956,39.635746,90000052_548d2d07904ef34f26bcdbd625f3f774,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,滨海新区,,,中新生态城,中新生态城,-1,-1,-1,-1,-1,1,-1,-1,天津市滨海新区中新生态城,,"[{'title': '截至1月30日22时 天津市新增1例新型冠状病毒感染的肺炎确诊病例 确诊病例增至31例', 'url': 'http://wsjk.tj.gov.cn/art/2020/1/30/art_14_70358.html'}]",de51965a67a1a90b40043b5d43de3e83,117.737556,39.116772,90000052_de51965a67a1a90b40043b5d43de3e83,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,滨海新区,,,万通上北新新家园,万通上北新新家园,-1,-1,-1,-1,-1,1,-1,-1,天津市滨海新区万通上北新新家园,,"[{'title': '天津第79、80、81例确诊病例行动轨迹', 'url': 'https://mp.weixin.qq.com/s/8plKmwJn_lZ8TbHa2VKySQ'}]",baa0ee48ccdd0534e6f73d1895f1c807,117.64769,39.06181,90000052_baa0ee48ccdd0534e6f73d1895f1c807,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,东丽区,,,揽湖苑别墅,揽湖苑别墅,-1,-1,-1,-1,-1,3,-1,-1,天津市东丽区揽湖苑别墅,,"[{'title': '关于我区首次确诊3例病例的通告', 'url': 'http://www.tjdl.gov.cn/zwgk/system/2020/02/02/004044885.shtml'}]",6d6cd3b87702f917f4eb2ef93fe12c90,117.499031,39.178452,90000052_6d6cd3b87702f917f4eb2ef93fe12c90,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,东丽区,,华明街道,坤园,坤园,-1,-1,-1,-1,-1,1,-1,-1,天津市东丽区华明街道坤园,,"[{'title': '关于我区第4例确诊病例的通告', 'url': 'http://www.tjdl.gov.cn/zwgk/system/2020/02/07/004045165.shtml'}]",72b893a000f8942e74678ee20c77ea18,117.379646,39.178581,90000052_72b893a000f8942e74678ee20c77ea18,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,西青区,,,,杨柳青镇,-1,-1,-1,-1,-1,2,-1,-1,天津市西青区杨柳青镇,,"[{'title': '盘点天津9例新型冠状病毒感染的肺炎确诊病例基本情况', 'url': 'https://mp.weixin.qq.com/s/xhpc3cUeEN_sAIeJ40rY3A'}, {'title': '2020年2月3日天津市新增4例新型冠状病毒感染的肺炎确诊病例 累计确诊病例60例', 'url': 'http://wsjk.tj.gov.cn/art/2020/2/3/art_14_70490.html'}]",eb43db51e5afe0f30651223f5668893f,117.014046,39.128487,90000052_eb43db51e5afe0f30651223f5668893f,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,西青区,,,溪秀苑小区,溪秀苑小区,-1,-1,-1,-1,-1,1,-1,-1,天津市西青区中北镇溪秀苑小区,,"[{'title': '天津市第76例确诊病例行动轨迹', 'url': 'https://mp.weixin.qq.com/s/ohdSLXMnSHK0wpl8o8MECQ'}]",6cdcd7cff33eff28a81f613f49414af8,117.093208,39.124432,90000052_6cdcd7cff33eff28a81f613f49414af8,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,津南区,,,,双港镇,-1,-1,-1,-1,-1,1,-1,-1,天津市津南区双港镇,,"[{'title': '公告', 'url': 'https://mp.weixin.qq.com/s/UxZgU-HZLgGBUbpuTmdDdQ'}]",fe8cbef6f2c3f13c05cb954bcd7fd331,117.318703,39.04274,90000052_fe8cbef6f2c3f13c05cb954bcd7fd331,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
天津市,天津市,北辰区,,普东街,强宜里小区,强宜里小区,-1,-1,-1,-1,-1,1,-1,-1,天津市北辰区普东街强宜里小区,,"[{'title': '天津市第70例确诊病例行动轨迹', 'url': 'https://mp.weixin.qq.com/s/qsHYXOAL78cGCw7k_pfKwQ'}]",a01ca69008442c65caf713518a8feb00,117.204941,39.190418,90000052_a01ca69008442c65caf713518a8feb00,"[{'name': '天津市卫生健康委员会', 'url': ''}]",1,-1,02-15
