province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,lng,lat,source,distance,date_saved
山东省,济宁市,兖州区,,,,李宫一村,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市兖州区颜店镇李宫一村,116.626602,35.603970000000004,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,高新区,,洸河街道,市检察院宿舍,市检察院宿舍,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市高新区洸河街道市检察院宿舍,116.61224399999999,35.422066,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,高新区,,,海亮公馆,海亮公馆,-1,-1,-1,-1,-1,2,-1,-1,山东省济宁市高新区海亮公馆,116.65129099999999,35.4231,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,嘉祥县,嘉祥县,,,仲山西村,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市嘉祥县仲山镇仲山西村,116.258698,35.336658,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,曲阜市,,鲁城街道,卫生局家属院,卫生局家属院,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市曲阜市鲁城街道卫生局家属院,116.99398000000001,35.580349,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,曲阜市,,小雪街道武家村,,小雪街道武家村,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市曲阜市小雪街道武家村,117.00151799999999,35.500628999999996,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,曲阜市,,书院街道旧县三街,,书院街道旧县三街,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市曲阜市书院街道旧县三街,117.03553000000001,35.60157,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,汶上县,汶上县,,信合小区,信合小区,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市汶上县信合小区,116.49256899999999,35.717822999999996,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,济宁市,金乡县,金乡县,,,吴海村,-1,-1,-1,-1,-1,1,-1,-1,山东省济宁市金乡县化雨镇吴海村,116.405197,34.967929999999996,"[{'name': '济宁发布', 'url': ''}]",-1,02-06
山东省,淄博市,博山区,,城东街道,恒泰怡景,恒泰怡景,-1,-1,-1,-1,-1,4,-1,-1,山东省淄博市博山区城东街道恒泰怡景,117.872101,36.497879,"[{'name': '淄博发布', 'url': ''}]",-1,02-06
山东省,淄博市,博山区,,,颜山国际,颜山国际,-1,-1,-1,-1,-1,1,-1,-1,山东省淄博市博山区域城镇颜山国际,117.83811999999999,36.494461,"[{'name': '淄博发布', 'url': ''}]",-1,02-06
山东省,淄博市,周村区,,青年路办事处,区交通局宿舍,区交通局宿舍,-1,-1,-1,-1,-1,1,-1,-1,山东省淄博市周村区青年路办事处区交通局宿舍,117.86702700000001,36.807789,"[{'name': '淄博发布', 'url': ''}]",-1,02-06
山东省,淄博市,张店区,,,龙凤苑小区,龙凤苑小区,-1,-1,-1,-1,-1,3,-1,-1,山东省淄博市张店区马尚镇龙凤苑小区,118.00853700000002,36.831921,"[{'name': '淄博发布', 'url': ''}]",-1,02-06
山东省,淄博市,桓台县,桓台县,,,邢家村,-1,-1,-1,-1,-1,1,-1,-1,山东省淄博市桓台县新城镇邢家村,117.934715,36.978989,"[{'name': '淄博发布', 'url': ''}]",-1,02-06
山东省,淄博市,高新区,,石桥街道,新空间花园,新空间花园,-1,-1,-1,-1,-1,1,-1,-1,山东省淄博市高新区石桥街道新空间花园,118.064598,36.850528999999995,"[{'name': '淄博发布', 'url': ''}]",-1,02-06
山东省,淄博市,高新区,,四宝山街道,,四宝山街道,-1,-1,-1,-1,-1,1,-1,-1,山东省淄博市高新区小寨村四宝山街道,118.14865900000001,36.856651,"[{'name': '淄博发布', 'url': ''}]",-1,02-06
山东省,枣庄市,山亭区,,,,中水峪村,-1,-1,-1,-1,-1,2,-1,-1,山东省枣庄市山亭区中水峪村,117.432549,35.131329,"[{'name': '枣庄市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,枣庄市,峄城区,,,濠江花园,濠江花园,-1,-1,-1,-1,-1,4,-1,-1,山东省枣庄市峄城区濠江花园,117.578781,34.775890000000004,"[{'name': '枣庄市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,枣庄市,市中区,,,市府名苑小区,市府名苑小区,-1,-1,-1,-1,-1,3,-1,-1,山东省枣庄市市中区市府名苑小区,117.57341799999999,34.853909,"[{'name': '枣庄市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,枣庄市,滕州市,,塔寺北路,翠湖天地,翠湖天地,-1,-1,-1,-1,-1,1,-1,-1,山东省枣庄市滕州市塔寺北路翠湖天地,117.16899099999999,35.10754,"[{'name': '枣庄市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,枣庄市,滕州市,,,,薛中村,-1,-1,-1,-1,-1,1,-1,-1,山东省枣庄市滕州市鲍沟镇薛中村,117.151703,34.978241,"[{'name': '枣庄市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,枣庄市,滕州市,,,,大坞村,-1,-1,-1,-1,-1,1,-1,-1,山东省枣庄市滕州市大坞镇大坞村,116.98901399999998,35.117039,"[{'name': '枣庄市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,枣庄市,薛城区,,临山路,朝阳小区,朝阳小区,-1,-1,-1,-1,-1,1,-1,-1,山东省枣庄市薛城区临山路朝阳小区,117.25794199999999,34.79155,"[{'name': '枣庄市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,枣庄市,薛城区,,巨山街道,阳光小区,阳光小区,-1,-1,-1,-1,-1,1,-1,-1,山东省枣庄市薛城区巨山街道阳光小区,117.304123,34.793076,"[{'name': '枣庄市卫生健康委员会', 'url': ''}]",-1,02-06
山东省,青岛市,崂山区,,,东姜外贸度假村2-西-207,东姜外贸度假村2-西-207,-1,-1,-1,-1,-1,2,-1,-1,山东省青岛市崂山区东姜外贸度假村2-西-207,120.53504199999999,36.10788,"[{'name': '青岛发布', 'url': ''}]",-1,02-06
山东省,青岛市,平度市,经济开发区,,,前八里庄村,-1,-1,-1,-1,-1,1,-1,-1,山东省青岛市平度市经济开发区前八里庄村,119.990402,36.752594,"[{'name': '青岛发布', 'url': ''}]",-1,02-06
山西省,晋城市,城区,,迎宾街,建行小区,建行小区,-1,-1,-1,-1,-1,1,-1,-1,山西省晋城市城区钟家庄迎宾街建行小区,112.85648300000001,35.479191,"[{'name': '晋城通', 'url': ''}]",-1,02-06
山西省,晋城市,泽州县,,,红星三巷,红星三巷,-1,-1,-1,-1,-1,1,-1,-1,山西省晋城市泽州县北义城镇北义城村红星三巷,112.952431,35.638569,"[{'name': '晋城通', 'url': ''}]",-1,02-06
山西省,晋城市,泽州县,,,锦泰嘉园小区,锦泰嘉园小区,-1,-1,-1,-1,-1,1,-1,-1,山西省晋城市泽州县北石店镇锦泰嘉园小区,112.902649,35.550671,"[{'name': '晋城通', 'url': ''}]",-1,02-06
山西省,晋城市,阳城县,,,商业园B区,商业园B区,-1,-1,-1,-1,-1,1,-1,-1,山西省晋城市阳城县水村商业园B区,112.40661999999999,35.49018,"[{'name': '晋城通', 'url': ''}]",-1,02-06
山西省,晋城市,陵川县,,,王家巷,王家巷,-1,-1,-1,-1,-1,1,-1,-1,山西省晋城市陵川县崇文镇城南社区王家巷,113.277977,35.770893,"[{'name': '晋城通', 'url': ''}]",-1,02-06
山西省,晋城市,沁水县,沁水县,,,中乡村,-1,-1,-1,-1,-1,2,-1,-1,山西省晋城市沁水县郑庄镇中乡村,112.456207,35.677219,"[{'name': '晋城通', 'url': ''}]",-1,02-06
广东省,东莞市,厚街镇,厚街镇,,万达广场公寓,万达广场公寓,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市厚街镇万达广场公寓,113.675522,22.944423999999998,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,厚街镇,厚街镇,,世纪绿洲,世纪绿洲,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市厚街镇世纪绿洲,113.661491,22.863665,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,大岭山镇,大岭山镇,,龙光君御华府,龙光君御华府,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市大岭山镇龙光君御华府,113.85185200000001,22.908171,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,大朗镇,大朗镇,,大角岭工业区,大角岭工业区,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市大朗镇大角岭工业区,113.920326,22.923320999999998,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,寮步镇,寮步镇,,牛杨社区大香园,牛杨社区大香园,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市寮步镇牛杨社区大香园,113.881271,22.95265,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,寮步镇,寮步镇,,石龙坑龙泉二区,石龙坑龙泉二区,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市寮步镇石龙坑龙泉二区,113.883987,22.984029999999997,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,常平镇,常平镇,,中央公园,中央公园,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市常平镇木伦村中央公园,113.99947399999999,22.982019,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,常平镇,常平镇,,金凯水都别墅,金凯水都别墅,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市常平镇金凯水都别墅,114.017975,22.980320000000003,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,松山湖,松山湖,工业西二路,,工业西二路,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市松山湖工业西二路,113.881477,22.89422,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,松山湖,松山湖,工业北三路,保利红珊瑚,保利红珊瑚,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市松山湖工业北三路保利红珊瑚,113.90155800000001,22.963079,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,长安镇,长安镇,乌沙社区,金兴大厦,金兴大厦,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市长安镇乌沙社区金兴大厦,113.807869,22.785789,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,长安镇,长安镇,,新安社区园山仔路,新安社区园山仔路,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市长安镇新安社区园山仔路,113.79234299999999,22.819059,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,长安镇,长安镇,,新安社区增田村,新安社区增田村,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市长安镇新安社区增田村,113.79234299999999,22.819059,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,长安镇,长安镇,,沙头社区西大路,沙头社区西大路,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市长安镇沙头社区西大路,113.76576200000001,22.779457,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,高埗镇,高埗镇,,上江城村众兴街,上江城村众兴街,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市高埗镇上江城村众兴街,113.74263799999999,23.06716,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,黄江镇,黄江镇,梅塘社区,中信红树山,中信红树山,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市黄江镇梅塘社区中信红树山,113.982887,22.855301,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,黄江镇,黄江镇,田美社区,板湖村富康花园,板湖村富康花园,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市黄江镇田美社区板湖村富康花园,114.01501499999999,22.91613,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,黄江镇,黄江镇,田美社区,玉堂围村,玉堂围村,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市黄江镇田美社区玉堂围村,114.010071,22.918301,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,黄江镇,黄江镇,,宝山社区,宝山社区,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市黄江镇宝山社区,114.01480900000001,22.90856,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,南城街道,南城街道,,袁屋边社区,袁屋边社区,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市南城街道袁屋边社区,113.71676599999999,22.989535999999998,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,虎门镇,虎门镇,博涌社区,博美村,博美村,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市虎门镇博涌社区博美村,113.67988600000001,22.831121,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,虎门镇,虎门镇,博涌社区,柏景豪庭,柏景豪庭,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市虎门镇博涌社区柏景豪庭,113.68393700000001,22.820048999999997,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,东城区,东城区,东泰社区,东泰花园,东泰花园,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市东城区东泰社区东泰花园,113.75759099999999,23.000601,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,凤岗镇,凤岗镇,,凤岗社区金凤路,凤岗社区金凤路,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市凤岗镇凤岗社区金凤路,114.130356,22.741089000000002,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,凤岗镇,凤岗镇,,大运城邦,大运城邦,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市凤岗镇官井头村大运城邦,114.20475800000001,22.719704,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,凤岗镇,凤岗镇,,,竹塘村,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市凤岗镇竹塘村,114.14346299999998,22.755689999999998,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,凤岗镇,凤岗镇,,,黄洞村田心村,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市凤岗镇黄洞村田心村,114.16491699999999,22.747459,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,塘厦镇,塘厦镇,,花园新街时代城,花园新街时代城,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市塘厦镇花园新街时代城,114.102402,22.810011,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,莞城街道,莞城街道,创业社区,塞纳河畔,塞纳河畔,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市莞城街道创业社区塞纳河畔,113.74423200000001,23.03676,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,石排镇,石排镇,太和社区,碧水云天,碧水云天,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市石排镇太和社区碧水云天,113.938629,23.084463,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,道滘镇,道滘镇,,五福里小区,五福里小区,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市道滘镇五福里小区,113.68168600000001,23.007089999999998,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,东莞市,望牛墩镇,望牛墩镇,,,朱平沙村,-1,-1,-1,-1,-1,-1,-1,-1,广东省东莞市望牛墩镇朱平沙村,113.61408200000001,23.033520000000003,"[{'name': '东莞阳光网', 'url': ''}]",-1,02-06
广东省,中山市,三乡镇,,,景观大道亚秀街,景观大道亚秀街,-1,-1,-1,-1,-1,-1,-1,-1,广东省中山市三乡镇景观大道亚秀街,113.441422,22.357981,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,三乡镇,,,鹤泉山庄,鹤泉山庄,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市三乡镇鹤泉山庄,113.476646,22.315179999999998,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,三乡镇,,金涌大道,雅居乐万象郡,雅居乐万象郡,-1,-1,-1,-1,-1,-1,-1,-1,广东省中山市三乡镇金涌大道雅居乐万象郡,113.459801,22.334410000000002,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,东凤镇,,,佛澳阳光花园,佛澳阳光花园,-1,-1,-1,-1,-1,-1,-1,-1,广东省中山市东凤镇佛澳阳光花园,113.26548000000001,22.687269,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,东凤镇,,,东御世家,东御世家,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市东凤镇东御世家,113.25708,22.697531,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,东区,,,星光礼寓,星光礼寓,-1,-1,-1,-1,-1,2,-1,-1,广东省中山市东区星光礼寓,113.37420700000001,22.50004,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,东升镇,,,可逸豪苑,可逸豪苑,-1,-1,-1,-1,-1,-1,-1,-1,广东省中山市东升镇可逸豪苑,113.31916799999999,22.57876,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,东升镇,,,丽景名筑,丽景名筑,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市东升镇丽景名筑,113.270081,22.618589,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,坦洲镇,,,汇翠山庄,汇翠山庄,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市坦洲镇汇翠山庄,113.484268,22.264999,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,坦洲镇,,,海伦堡,海伦堡,-1,-1,-1,-1,-1,2,-1,-1,广东省中山市坦洲镇海伦堡,113.497238,22.26605,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,坦洲镇,,,锦绣阳光花园,锦绣阳光花园,-1,-1,-1,-1,-1,2,-1,-1,广东省中山市坦洲镇锦绣阳光花园,113.465523,22.278641,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,坦洲镇,,,汇翠山庄汇宜居,汇翠山庄汇宜居,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市坦洲镇汇翠山庄汇宜居,113.48593899999999,22.261551,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,横栏镇,,,阳光花园,阳光花园,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市横栏镇阳光花园,113.229027,22.575960000000002,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,沙溪镇,,,水岸花都,水岸花都,-1,-1,-1,-1,-1,2,-1,-1,广东省中山市沙溪镇水岸花都,113.31961100000001,22.528919000000002,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,石岐区,,,富豪山庄,富豪山庄,-1,-1,-1,-1,-1,-1,-1,-1,广东省中山市石岐区富豪山庄,113.395554,22.526220000000002,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,石岐区,,,长虹蓝湾半岛,长虹蓝湾半岛,-1,-1,-1,-1,-1,-1,-1,-1,广东省中山市石岐区长虹蓝湾半岛,113.39156299999999,22.55547,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,石岐区,,,利和豪庭,利和豪庭,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市石岐区利和豪庭,113.363564,22.502991,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,西区,,,广浩华庭,广浩华庭,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市西区广浩华庭,113.340424,22.56184,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,黄圃镇,,,半山豪苑,半山豪苑,-1,-1,-1,-1,-1,-1,-1,-1,广东省中山市黄圃镇半山豪苑,113.34677099999999,22.716261,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,黄圃镇,,,大岑工业区,大岑工业区,-1,-1,-1,-1,-1,-1,-1,-1,广东省中山市黄圃镇大岑工业区,113.337189,22.748070000000002,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,黄圃镇,,,奥城花园,奥城花园,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市黄圃镇奥城花园,113.351883,22.702761,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,黄圃镇,,,蓝天金地花园,蓝天金地花园,-1,-1,-1,-1,-1,-1,-1,-1,广东省中山市黄圃镇蓝天金地花园,113.336021,22.721629999999998,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,黄圃镇,,,雪莱路外工村,雪莱路外工村,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市黄圃镇大岑村雪莱路外工村,113.34272800000001,22.750151000000002,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,黄圃镇,,,御品泰景,御品泰景,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市黄圃镇御品泰景,113.332123,22.722639,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,三角镇,,,,乌沙村,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市三角镇乌沙村,113.39331100000001,22.67778,"[{'name': '中山发布', 'url': ''}]",-1,02-06
广东省,中山市,三角镇,,,三角镇乌沙村,三角镇乌沙村,-1,-1,-1,-1,-1,1,-1,-1,广东省中山市三角镇乌沙村三角镇乌沙村,113.39331100000001,22.67778,"[{'name': '中山发布', 'url': ''}]",-1,02-06
